ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,copys,borrows
0373181035,"Fiance' Wanted Fast!  (City Brides)","Jessica Hart",2003,Harlequin,http://images.amazon.com/images/P/0373181035.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373181035.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373181035.01.LZZZZZZZ.jpg,5,0
0884949710,"When life doesn't seem fair","Bruce Erickson",1995,Bookcraft,http://images.amazon.com/images/P/0884949710.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0884949710.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0884949710.01.LZZZZZZZ.jpg,5,0
2207305724,"Sculpteurs de ciel","Alexander Jablokov",1994,DenoĂ?Â«l,http://images.amazon.com/images/P/2207305724.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2207305724.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2207305724.01.LZZZZZZZ.jpg,5,0
0446679550,"I Am Diva! Every Woman's Guide to Outrageous Living","Elena Bates",2003,"Warner Books",http://images.amazon.com/images/P/0446679550.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446679550.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446679550.01.LZZZZZZZ.jpg,5,0
0439573610,"Say Cheese And Die--Again! (Goosebumps Series)","R. L. Stine",2004,Scholastic,http://images.amazon.com/images/P/0439573610.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439573610.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439573610.01.LZZZZZZZ.jpg,5,0
0452259827,Marilyn,"Gloria Steinem",1987,"Penguin USA",http://images.amazon.com/images/P/0452259827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452259827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452259827.01.LZZZZZZZ.jpg,5,0
0810916789,"Masters of Art: Toulouse-Lautrec (Masters of Art (Hardcover))","Douglas Cooper",1983,"Harry N Abrams",http://images.amazon.com/images/P/0810916789.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0810916789.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0810916789.01.LZZZZZZZ.jpg,5,0
0786704632,"By Reason of Insanity","Shane Stevens",1997,"Carroll &amp; Graf Publishers",http://images.amazon.com/images/P/0786704632.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786704632.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786704632.01.LZZZZZZZ.jpg,5,0
0312956959,Nevermore,"William Hjortsberg",1996,"St Martins Pr (Mm)",http://images.amazon.com/images/P/0312956959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312956959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312956959.01.LZZZZZZZ.jpg,5,0
0671008137,"FAMILY MAN","Jayne Ann Krentz",1996,Pocket,http://images.amazon.com/images/P/0671008137.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671008137.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671008137.01.LZZZZZZZ.jpg,5,0
0226524035,"Becoming Anna: The Autobiography of a Sixteen-Year-Old","Anna J. Michener",1999,"University of Chicago Press",http://images.amazon.com/images/P/0226524035.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0226524035.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0226524035.01.LZZZZZZZ.jpg,5,0
0609810405,"How Soon Is Never? : A Novel","MARC SPITZ",2003,"Three Rivers Press",http://images.amazon.com/images/P/0609810405.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609810405.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609810405.01.LZZZZZZZ.jpg,5,0
0060957360,"The Best American Science Writing 2000","James Gleick",2000,Ecco,http://images.amazon.com/images/P/0060957360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060957360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060957360.01.LZZZZZZZ.jpg,5,0
0394926870,"The Shape of Me and Other Stuff (Bright &amp; Early Book, Be 16)",Seuss,1973,"Random House Children's Books",http://images.amazon.com/images/P/0394926870.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394926870.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394926870.01.LZZZZZZZ.jpg,5,0
0803717377,"The Story of the Milky Way: A Cherokee Tale","Joseph Bruchac",1995,"Dial Books",http://images.amazon.com/images/P/0803717377.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0803717377.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0803717377.01.LZZZZZZZ.jpg,5,0
0345273575,"To Ride Pegasus","Anne Mccaffrey",1978,"Ballantine Books",http://images.amazon.com/images/P/0345273575.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345273575.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345273575.01.LZZZZZZZ.jpg,5,0
1556346875,"Discworld Roleplaying Game: Adventures on the Back of the Turtle","Terry Pratchett",2002,"Steve Jackson Games",http://images.amazon.com/images/P/1556346875.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1556346875.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1556346875.01.LZZZZZZZ.jpg,5,0
0786918454,"Tome and Blood: A Guidebook to Wizards and Sorcerers (Dungeons &amp; Dragons Accessory)","Bruce R. Cordell",2001,"Wizards of the Coast",http://images.amazon.com/images/P/0786918454.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786918454.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786918454.01.LZZZZZZZ.jpg,5,0
1577487346,"Inspirational Romance Reader: Contemporary Collection No 4 (Contemporary Collection, 4)","Yvonne Lehman",2000,"Barbour Bargain Books",http://images.amazon.com/images/P/1577487346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1577487346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1577487346.01.LZZZZZZZ.jpg,5,0
0806962038,"Big Book of Knitting","Katharina Buss",1999,"Sterling Pub Co Inc",http://images.amazon.com/images/P/0806962038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0806962038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0806962038.01.LZZZZZZZ.jpg,5,0
1402201435,"The One True Ocean","Sarah Beth Martin",2003,"Sourcebooks Landmark",http://images.amazon.com/images/P/1402201435.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1402201435.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1402201435.01.LZZZZZZZ.jpg,5,0
1558851550,"State of Emergency","Floyd Salas",1996,"Arte Publico Press",http://images.amazon.com/images/P/1558851550.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558851550.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558851550.01.LZZZZZZZ.jpg,5,0
0704338882,"The Godmothers","Sandi Hall",1984,"Interlink Pub Group Inc",http://images.amazon.com/images/P/0704338882.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0704338882.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0704338882.01.LZZZZZZZ.jpg,5,0
1556616538,"Thanks for Being My Friend (Let's Talk about It Stories for Kids)","Lois Walfrid Johnson",2000,"Bethany House Publishers",http://images.amazon.com/images/P/1556616538.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1556616538.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1556616538.01.LZZZZZZZ.jpg,5,0
0747501866,"Coming Attractions","Terence Stamp",1988,"Bloomsbury Publishing Plc",http://images.amazon.com/images/P/0747501866.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0747501866.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0747501866.01.LZZZZZZZ.jpg,5,0
0811802116,"Desert Light: Myths and Visions of the Great Southwest","Dean Lee Uhlinger",1993,"Chronicle Books Llc",http://images.amazon.com/images/P/0811802116.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811802116.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811802116.01.LZZZZZZZ.jpg,5,0
0843733500,"Presidents Tidbits &amp; Trivia","S. Frank",1982,"Langenscheidt Pub Inc",http://images.amazon.com/images/P/0843733500.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0843733500.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0843733500.01.LZZZZZZZ.jpg,5,0
0895773899,"One Dish Meals: the Easy Way","Readers Digest",1992,"Reader's Digest Association",http://images.amazon.com/images/P/0895773899.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0895773899.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0895773899.01.LZZZZZZZ.jpg,5,0
0385475195,"Fly Fishing Through the Midlife Crisis","Howell Raines",1994,Anchor,http://images.amazon.com/images/P/0385475195.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385475195.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385475195.01.LZZZZZZZ.jpg,5,0
0743475208,"Wild Cards (Legendary)","George R. R. Martin",2003,"I Books",http://images.amazon.com/images/P/0743475208.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743475208.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743475208.01.LZZZZZZZ.jpg,5,0
0802137334,"Arrow of the Blue-Skinned God: Retracing the Ramayana Through India","Jonah Blank",2000,"Grove Press",http://images.amazon.com/images/P/0802137334.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0802137334.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0802137334.01.LZZZZZZZ.jpg,5,0
0060679611,"Lamp Unto My Feet","Art Toalston",1997,Harpercollins,http://images.amazon.com/images/P/0060679611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060679611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060679611.01.LZZZZZZZ.jpg,5,0
0805011498,"Black Girl, White Girl (Inspector Henry Tibbett Mystery)","Patricia Moyes",1990,"Henry Holt &amp; Company",http://images.amazon.com/images/P/0805011498.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0805011498.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0805011498.01.LZZZZZZZ.jpg,5,0
0451160495,"Mississippi Burning","Joel Norst",1989,"New Amer Library (Mm)",http://images.amazon.com/images/P/0451160495.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451160495.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451160495.01.LZZZZZZZ.jpg,5,0
1851706119,"Le Morte Darthur","Thomas Malory",1955,"Heritage Press",http://images.amazon.com/images/P/1851706119.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1851706119.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1851706119.01.LZZZZZZZ.jpg,5,0
3453108159,Chase.,"Dean Koontz",1996,Heyne,http://images.amazon.com/images/P/3453108159.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3453108159.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3453108159.01.LZZZZZZZ.jpg,5,0
0061090301,"The Wisdom of Stones","Greg Matthews",1995,"HarperCollins Publishers",http://images.amazon.com/images/P/0061090301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061090301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061090301.01.LZZZZZZZ.jpg,5,0
0811802272,"The Birthday Cake Book","Sylvia Thompson",1993,"Chronicle Books Llc",http://images.amazon.com/images/P/0811802272.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811802272.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811802272.01.LZZZZZZZ.jpg,5,0
0887080006,"The Mountain That Loved a Bird","Alice McLerran",1991,"Simon &amp; Schuster Children's Publishing",http://images.amazon.com/images/P/0887080006.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0887080006.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0887080006.01.LZZZZZZZ.jpg,5,0
0743257499,"Civilization and Its Enemies : The Next Stage of History","Lee Harris",2004,"Free Press",http://images.amazon.com/images/P/0743257499.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743257499.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743257499.01.LZZZZZZZ.jpg,5,0
1862083924,"Baby Dinosaurs (Microfax Lost World Books)","Richard Addison",1997,"Dorling Kindersley",http://images.amazon.com/images/P/1862083924.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1862083924.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1862083924.01.LZZZZZZZ.jpg,5,0
0440514428,"Cold Sassy Tree","Olive Ann Burns",1986,"Dell Publishing Company",http://images.amazon.com/images/P/0440514428.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440514428.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440514428.01.LZZZZZZZ.jpg,5,0
0380764776,"Tea Planter's Bride","Rosemary Rogers",1995,Avon,http://images.amazon.com/images/P/0380764776.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380764776.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380764776.01.LZZZZZZZ.jpg,5,0
3404701704,"Die Regeln des GlĂ?ÂĽcks.","Dalai Lama",2001,LĂ?ÂĽbbe,http://images.amazon.com/images/P/3404701704.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404701704.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404701704.01.LZZZZZZZ.jpg,5,0
0380708000,"Hemingway Hoax","Joe Haldeman",1991,"Harper Mass Market Paperbacks (Mm)",http://images.amazon.com/images/P/0380708000.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380708000.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380708000.01.LZZZZZZZ.jpg,5,0
1559942002,"Holy Terror: Andy Warhol Up Close","Bob Colacello",1990,"Harper Audio",http://images.amazon.com/images/P/1559942002.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1559942002.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1559942002.01.LZZZZZZZ.jpg,5,0
0061042862,"Rough Ride","John Francome",1995,"Harper Mass Market Paperbacks (Mm)",http://images.amazon.com/images/P/0061042862.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061042862.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061042862.01.LZZZZZZZ.jpg,5,0
0140304770,"A Wizard of Earthsea (Pelican Books)","Ursula K. Le Guin",1971,"Penguin Books",http://images.amazon.com/images/P/0140304770.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140304770.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140304770.01.LZZZZZZZ.jpg,5,0
0787107301,"Shattered: In the Eye of the Storm","Faye D. Resnick",1996,"Dove Books",http://images.amazon.com/images/P/0787107301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787107301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787107301.01.LZZZZZZZ.jpg,5,0
0440212308,"Lions and Lace","Meagan McKinney",1992,"Dell Publishing Company",http://images.amazon.com/images/P/0440212308.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440212308.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440212308.01.LZZZZZZZ.jpg,5,0
0340508906,"The Greek Interpreter","Max Davidson",1991,"Trafalgar Square",http://images.amazon.com/images/P/0340508906.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0340508906.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0340508906.01.LZZZZZZZ.jpg,5,0
0631153926,"The Innovation Marathon: Lessons from High Technology Firms","Mariann Jelinek",1990,"Blackwell Publishers",http://images.amazon.com/images/P/0631153926.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0631153926.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0631153926.01.LZZZZZZZ.jpg,5,0
1853260924,"Tenant of Wildfell Hall (Wordsworth Collection)","Anne Bronte",1998,"NTC/Contemporary Publishing",http://images.amazon.com/images/P/1853260924.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1853260924.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1853260924.01.LZZZZZZZ.jpg,5,0
0345337867,"Operation Mindbender (Find Your Fate/G.I. Joe, No 9)","R. L. Stine",1986,"Ballantine Books",http://images.amazon.com/images/P/0345337867.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345337867.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345337867.01.LZZZZZZZ.jpg,5,0
0880380594,"The ring, the sword, and the unicorn","James M. Ward",1983,"TSR, Inc. : distributed by Random House",http://images.amazon.com/images/P/0880380594.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880380594.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880380594.01.LZZZZZZZ.jpg,5,0
0679882901,"Emperor Mage (Immortals (Paperback))","TAMORA PIERCE",1997,"Random House Books for Young Readers",http://images.amazon.com/images/P/0679882901.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679882901.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679882901.01.LZZZZZZZ.jpg,5,0
1587492695,"The Fox Prince","Cornelia Amiri",2001,Awe-Struck,http://images.amazon.com/images/P/1587492695.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1587492695.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1587492695.01.LZZZZZZZ.jpg,5,0
0446328456,"Family Dancing","David Leavitt",1991,"Warner Books (Mm)",http://images.amazon.com/images/P/0446328456.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446328456.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446328456.01.LZZZZZZZ.jpg,5,0
0553051830,Destiny,"Sally Beauman",1987,"Bantam Dell Pub Group",http://images.amazon.com/images/P/0553051830.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553051830.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553051830.01.LZZZZZZZ.jpg,5,0
0307131173,"I Want to Be a Cowboy (Sesame Street I Want to Be Book)","Liza Alexander",1992,"Western Publishing Company",http://images.amazon.com/images/P/0307131173.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307131173.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307131173.01.LZZZZZZZ.jpg,5,0
0590047116,"Hangin' With the Backstreet Boys: An Unauthorized Biography","Michael-Anne Johns",1998,Scholastic,http://images.amazon.com/images/P/0590047116.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590047116.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590047116.01.LZZZZZZZ.jpg,5,0
2080680439,"Terre promise","AndrĂ?Â© Maurois",2000,Flammarion,http://images.amazon.com/images/P/2080680439.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2080680439.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2080680439.01.LZZZZZZZ.jpg,5,0
0671544233,"MASQUERADE HEARTS","Thomas B. Allen",1987,Pocket,http://images.amazon.com/images/P/0671544233.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671544233.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671544233.01.LZZZZZZZ.jpg,5,0
0880701366,"Imagination: Embracing a theology of wonder","Cheryl Forbes",1986,"Multnomah Press",http://images.amazon.com/images/P/0880701366.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0880701366.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0880701366.01.LZZZZZZZ.jpg,5,0
0828317437,"Earth at Omega: Passage to Planetization","Donald Keys",1983,"Branden Pub Co",http://images.amazon.com/images/P/0828317437.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0828317437.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0828317437.01.LZZZZZZZ.jpg,5,0
0440446406,"Lazy Lions, Lucky Lambs (Kids of the Polk Street School)","Patricia Reilly Giff",1985,"Yearling Books",http://images.amazon.com/images/P/0440446406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440446406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440446406.01.LZZZZZZZ.jpg,5,0
0062500287,"The Flight of the Seventh Moon: The Teaching of the Shields","Lynn Andrews",1985,"HarperCollins Publishers",http://images.amazon.com/images/P/0062500287.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062500287.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062500287.01.LZZZZZZZ.jpg,5,0
0525675299,"A Midnight Clear: Stories for the Christmas Season","Katherine Paterson",1995,"Dutton Books",http://images.amazon.com/images/P/0525675299.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525675299.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525675299.01.LZZZZZZZ.jpg,5,0
0671868918,"Positive Thinking Every Day : An Inspiration for Each Day of the Year","Dr. Norman Vincent Peale",1993,Fireside,http://images.amazon.com/images/P/0671868918.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671868918.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671868918.01.LZZZZZZZ.jpg,5,0
0886875323,"Women Without Children: The Reasons, the Rewards, the Regrets","Susan S. Lang",1991,"St Martins Pr",http://images.amazon.com/images/P/0886875323.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886875323.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886875323.01.LZZZZZZZ.jpg,5,0
0425160971,"The Death of a Dimpled Darling","Carole Berry",1997,"Berkley Publishing Group",http://images.amazon.com/images/P/0425160971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425160971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425160971.01.LZZZZZZZ.jpg,5,0
